commit_sha,test_nodeid,lines_added,lines_deleted,total_lines_changed,changed_file_count,commit_message_length,commit_message_word_count,has_fix_keyword,has_feature_keyword,has_refactor_keyword,has_bug_keyword,has_test_keyword,changed_python_file_count,changed_test_file_count,changed_app_file_count,changed_template_file_count,changed_static_file_count,changed_config_file_count,test_name_length,test_name_word_count,is_smoke_test,is_regression_test,previous_test_runs,previous_failures,previous_passes,historical_failure_rate,previous_run_failure_rate,average_previous_duration,previous_duration_variance,days_since_previous_execution,test_file_changed,test_area_changed,commit_size_x_hist_failure_rate,test_failed
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_auth.py::test_empty_email[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,26,2,0,1,3,0,3,0.0,0.0,0.1291,0.0001,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_auth.py::test_empty_password[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,29,2,0,1,3,0,3,0.0,0.0,0.1271,0.0001,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_auth.py::test_logout[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,21,2,1,0,3,0,3,0.0,0.0,0.3422,0.0071,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_auth.py::test_protected_cart_redirects_to_login[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,48,2,0,1,3,0,3,0.0,0.0,0.0551,0.0,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_auth.py::test_valid_registration[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,33,2,1,0,3,0,3,0.0,0.0,0.269,0.0003,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_auth.py::test_duplicate_email_registration[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,43,2,0,1,3,0,3,0.0,0.0,0.1489,0.0002,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_auth.py::test_registration_password_too_short[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,46,2,0,1,3,0,3,0.0,0.0,0.142,0.0001,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_auth.py::test_registration_passwords_mismatch[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,46,2,0,1,3,0,3,0.0,0.0,0.1546,0.0002,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_auth.py::test_registration_invalid_email[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,41,2,0,1,3,0,3,0.0,0.0,0.1574,0.0004,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_cart.py::test_add_product_to_cart[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,34,2,1,0,3,0,3,0.0,0.0,0.6459,0.0003,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_cart.py::test_cart_shows_added_product[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,39,2,0,1,3,0,3,0.0,0.0,0.6721,0.0009,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_cart.py::test_increase_quantity[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,32,2,0,1,3,0,3,0.0,0.0,0.7249,0.0009,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_cart.py::test_decrease_quantity[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,32,2,0,1,3,0,3,0.0,0.0,0.8176,0.0015,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_cart.py::test_remove_product_from_cart[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,39,2,0,1,3,0,3,0.0,0.0,0.712,0.0004,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_cart.py::test_cart_total_calculated_correctly[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,46,2,0,1,3,0,3,0.0,0.0,0.6417,0.0001,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_checkout.py::test_successful_checkout[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,34,2,1,0,3,0,3,0.0,0.0,0.8308,0.0006,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_checkout.py::test_cart_cleared_after_checkout[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,42,2,0,1,3,0,3,0.0,0.0,0.8534,0.0029,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_checkout.py::test_checkout_missing_fields[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,38,2,0,1,3,0,3,0.0,0.0,0.7277,0.0006,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_products.py::test_products_page_loads[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,34,2,1,0,3,0,3,0.0,0.0,0.0824,0.0,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_products.py::test_product_cards_have_name_and_price[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,48,2,0,1,3,0,3,0.0,0.0,0.0867,0.0002,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_products.py::test_category_filter_electronics[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,42,2,0,1,3,0,3,0.0,0.0,0.6605,0.0003,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_products.py::test_product_detail_page[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,34,2,1,0,3,0,3,0.0,0.0,0.6687,0.0,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_products.py::test_invalid_product_id_returns_404[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,45,2,0,1,3,0,3,0.0,0.0,0.0187,0.0,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_profile.py::test_profile_page_shows_user_info[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,43,2,1,0,3,0,3,0.0,0.0,0.0735,0.0,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_profile.py::test_update_profile_name[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,34,2,0,1,3,0,3,0.0,0.0,0.2403,0.0004,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_profile.py::test_profile_shows_completed_order[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,44,2,0,1,3,0,3,0.0,0.0,0.8227,0.0001,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_search.py::test_search_existing_product[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,38,2,1,0,3,0,3,0.0,0.0,0.6757,0.0001,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_search.py::test_search_no_results[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,32,2,0,1,3,0,3,0.0,0.0,0.6865,0.0004,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_search.py::test_search_empty_query[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,33,2,0,1,3,0,3,0.0,0.0,0.6609,0.0005,0.0052,0,0,0.0,0
cf6b7287c6bcdd5aaa6ac6ae456479868ca14993,automation/tests/test_search.py::test_search_partial_name[chromium],34,0,34,2,43,6,0,0,0,0,1,0,1,0,0,0,0,34,2,0,1,3,0,3,0.0,0.0,0.6691,0.0003,0.0052,0,0,0.0,0
11b7487e4706b4373ca52a36e67f8a4a669cc070,automation/tests/test_cart.py::test_add_product_to_cart[chromium],1,1,2,1,33,5,0,0,0,1,1,1,0,1,0,0,0,34,2,1,0,4,0,4,0.0,0.0,0.6379,0.0004,0.0173,0,1,0.0,0
11b7487e4706b4373ca52a36e67f8a4a669cc070,automation/tests/test_cart.py::test_cart_shows_added_product[chromium],1,1,2,1,33,5,0,0,0,1,1,1,0,1,0,0,0,39,2,0,1,4,0,4,0.0,0.0,0.6668,0.0007,0.0173,0,1,0.0,0
11b7487e4706b4373ca52a36e67f8a4a669cc070,automation/tests/test_cart.py::test_increase_quantity[chromium],1,1,2,1,33,5,0,0,0,1,1,1,0,1,0,0,0,32,2,0,1,4,0,4,0.0,0.0,0.729,0.0007,0.0173,0,1,0.0,0
11b7487e4706b4373ca52a36e67f8a4a669cc070,automation/tests/test_cart.py::test_decrease_quantity[chromium],1,1,2,1,33,5,0,0,0,1,1,1,0,1,0,0,0,32,2,0,1,4,0,4,0.0,0.0,0.8107,0.0012,0.0173,0,1,0.0,0
11b7487e4706b4373ca52a36e67f8a4a669cc070,automation/tests/test_cart.py::test_remove_product_from_cart[chromium],1,1,2,1,33,5,0,0,0,1,1,1,0,1,0,0,0,39,2,0,1,4,0,4,0.0,0.0,0.7116,0.0002,0.0173,0,1,0.0,0
11b7487e4706b4373ca52a36e67f8a4a669cc070,automation/tests/test_cart.py::test_cart_total_calculated_correctly[chromium],1,1,2,1,33,5,0,0,0,1,1,1,0,1,0,0,0,46,2,0,1,4,0,4,0.0,0.0,0.6401,0.0001,0.0173,0,1,0.0,1
0ddc990e1001e93d2ab51e9e01c45ac158dd9eff,automation/tests/test_cart.py::test_add_product_to_cart[chromium],1,1,2,1,38,5,1,0,0,0,0,1,0,1,0,0,0,34,2,1,0,5,0,5,0.0,0.0,0.6369,0.0003,0.001,0,1,0.0,0
0ddc990e1001e93d2ab51e9e01c45ac158dd9eff,automation/tests/test_cart.py::test_cart_shows_added_product[chromium],1,1,2,1,38,5,1,0,0,0,0,1,0,1,0,0,0,39,2,0,1,5,0,5,0.0,0.0,0.6668,0.0005,0.001,0,1,0.0,0
0ddc990e1001e93d2ab51e9e01c45ac158dd9eff,automation/tests/test_cart.py::test_increase_quantity[chromium],1,1,2,1,38,5,1,0,0,0,0,1,0,1,0,0,0,32,2,0,1,5,0,5,0.0,0.0,0.7273,0.0005,0.001,0,1,0.0,0
0ddc990e1001e93d2ab51e9e01c45ac158dd9eff,automation/tests/test_cart.py::test_decrease_quantity[chromium],1,1,2,1,38,5,1,0,0,0,0,1,0,1,0,0,0,32,2,0,1,5,0,5,0.0,0.0,0.812,0.0009,0.001,0,1,0.0,0
0ddc990e1001e93d2ab51e9e01c45ac158dd9eff,automation/tests/test_cart.py::test_remove_product_from_cart[chromium],1,1,2,1,38,5,1,0,0,0,0,1,0,1,0,0,0,39,2,0,1,5,0,5,0.0,0.0,0.7184,0.0004,0.001,0,1,0.0,0
0ddc990e1001e93d2ab51e9e01c45ac158dd9eff,automation/tests/test_cart.py::test_cart_total_calculated_correctly[chromium],1,1,2,1,38,5,1,0,0,0,0,1,0,1,0,0,0,46,2,0,1,5,1,4,0.2,1.0,0.6391,0.0001,0.001,0,1,0.4,0
